date,demand,sku,supermarket
2021-01-03,,heineken regular,jumbo
2021-01-04,69.0,heineken regular,jumbo
2021-01-05,71.0,heineken regular,jumbo
2021-01-06,71.0,heineken regular,jumbo
2021-01-07,71.0,heineken regular,jumbo
2021-01-08,72.0,heineken regular,jumbo
2021-01-09,69.0,heineken regular,jumbo
2021-01-10,68.0,heineken regular,jumbo
2021-01-11,67.0,heineken regular,jumbo
2021-01-12,71.0,heineken regular,jumbo
2021-01-13,71.0,heineken regular,jumbo
2021-01-14,70.0,heineken regular,jumbo
2021-01-15,70.0,heineken regular,jumbo
2021-01-16,70.0,heineken regular,jumbo
2021-01-17,70.0,heineken regular,jumbo
2021-01-18,68.0,heineken regular,jumbo
2021-01-19,69.0,heineken regular,jumbo
2021-01-20,74.0,heineken regular,jumbo
2021-01-21,72.0,heineken regular,jumbo
2021-01-22,71.0,heineken regular,jumbo
2021-01-23,68.0,heineken regular,jumbo
2021-01-24,67.0,heineken regular,jumbo
2021-01-25,70.0,heineken regular,jumbo
2021-01-26,70.0,heineken regular,jumbo
2021-01-27,71.0,heineken regular,jumbo
2021-01-28,72.0,heineken regular,jumbo
2021-01-29,73.0,heineken regular,jumbo
2021-01-30,,heineken regular,jumbo
2021-01-31,69.0,heineken regular,jumbo
2021-02-01,69.0,heineken regular,jumbo
2021-02-02,71.0,heineken regular,jumbo
2021-02-03,71.0,heineken regular,jumbo
2021-02-04,73.0,heineken regular,jumbo
2021-02-05,,heineken regular,jumbo
2021-02-06,69.0,heineken regular,jumbo
2021-02-07,68.0,heineken regular,jumbo
2021-02-08,68.0,heineken regular,jumbo
2021-02-09,71.0,heineken regular,jumbo
2021-02-10,72.0,heineken regular,jumbo
2021-02-11,72.0,heineken regular,jumbo
2021-02-12,71.0,heineken regular,jumbo
2021-02-13,68.0,heineken regular,jumbo
2021-02-14,,heineken regular,jumbo
2021-02-15,69.0,heineken regular,jumbo
2021-02-16,71.0,heineken regular,jumbo
2021-02-17,72.0,heineken regular,jumbo
2021-02-18,74.0,heineken regular,jumbo
2021-02-19,72.0,heineken regular,jumbo
2021-02-20,69.0,heineken regular,jumbo
2021-02-21,70.0,heineken regular,jumbo
2021-02-22,69.0,heineken regular,jumbo
2021-02-23,70.0,heineken regular,jumbo
2021-02-24,71.0,heineken regular,jumbo
2021-02-25,73.0,heineken regular,jumbo
2021-02-26,71.0,heineken regular,jumbo
2021-02-27,70.0,heineken regular,jumbo
2021-02-28,70.0,heineken regular,jumbo
2021-03-01,70.0,heineken regular,jumbo
2021-03-02,72.0,heineken regular,jumbo
2021-03-03,73.0,heineken regular,jumbo
2021-03-04,73.0,heineken regular,jumbo
2021-03-05,72.0,heineken regular,jumbo
2021-03-06,70.0,heineken regular,jumbo
2021-03-07,70.0,heineken regular,jumbo
2021-03-08,70.0,heineken regular,jumbo
2021-03-09,71.0,heineken regular,jumbo
2021-03-10,74.0,heineken regular,jumbo
2021-03-11,73.0,heineken regular,jumbo
2021-03-12,72.0,heineken regular,jumbo
2021-03-13,69.0,heineken regular,jumbo
2021-03-14,70.0,heineken regular,jumbo
2021-03-15,70.0,heineken regular,jumbo
2021-03-16,72.0,heineken regular,jumbo
2021-03-17,73.0,heineken regular,jumbo
2021-03-18,73.0,heineken regular,jumbo
2021-03-19,72.0,heineken regular,jumbo
2021-03-20,71.0,heineken regular,jumbo
2021-03-21,70.0,heineken regular,jumbo
2021-03-22,70.0,heineken regular,jumbo
2021-03-23,71.0,heineken regular,jumbo
2021-03-24,74.0,heineken regular,jumbo
2021-03-25,,heineken regular,jumbo
2021-03-26,72.0,heineken regular,jumbo
2021-03-27,72.0,heineken regular,jumbo
2021-03-28,71.0,heineken regular,jumbo
2021-03-29,71.0,heineken regular,jumbo
2021-03-30,72.0,heineken regular,jumbo
2021-03-31,74.0,heineken regular,jumbo
2021-04-01,73.0,heineken regular,jumbo
2021-04-02,74.0,heineken regular,jumbo
2021-04-03,69.0,heineken regular,jumbo
2021-04-04,70.0,heineken regular,jumbo
2021-04-05,70.0,heineken regular,jumbo
2021-04-06,73.0,heineken regular,jumbo
2021-04-07,,heineken regular,jumbo
2021-04-08,73.0,heineken regular,jumbo
2021-04-09,72.0,heineken regular,jumbo
2021-04-10,71.0,heineken regular,jumbo
2021-04-11,71.0,heineken regular,jumbo
2021-04-12,71.0,heineken regular,jumbo
2021-04-13,73.0,heineken regular,jumbo
2021-04-14,74.0,heineken regular,jumbo
2021-04-15,75.0,heineken regular,jumbo
2021-04-16,75.0,heineken regular,jumbo
2021-04-17,71.0,heineken regular,jumbo
2021-04-18,71.0,heineken regular,jumbo
2021-04-19,73.0,heineken regular,jumbo
2021-04-20,74.0,heineken regular,jumbo
2021-04-21,,heineken regular,jumbo
2021-04-22,76.0,heineken regular,jumbo
2021-04-23,73.0,heineken regular,jumbo
2021-04-24,72.0,heineken regular,jumbo
2021-04-25,73.0,heineken regular,jumbo
2021-04-26,,heineken regular,jumbo
2021-04-27,72.0,heineken regular,jumbo
2021-04-28,76.0,heineken regular,jumbo
2021-04-29,77.0,heineken regular,jumbo
2021-04-30,74.0,heineken regular,jumbo
2021-05-01,73.0,heineken regular,jumbo
2021-05-02,73.0,heineken regular,jumbo
2021-05-03,71.0,heineken regular,jumbo
2021-05-04,74.0,heineken regular,jumbo
2021-05-05,,heineken regular,jumbo
2021-05-06,74.0,heineken regular,jumbo
2021-05-07,75.0,heineken regular,jumbo
2021-05-08,73.0,heineken regular,jumbo
2021-05-09,73.0,heineken regular,jumbo
2021-05-10,74.0,heineken regular,jumbo
2021-05-11,,heineken regular,jumbo
2021-05-12,75.0,heineken regular,jumbo
2021-05-13,76.0,heineken regular,jumbo
2021-05-14,75.0,heineken regular,jumbo
2021-05-15,74.0,heineken regular,jumbo
2021-05-16,70.0,heineken regular,jumbo
2021-05-17,71.0,heineken regular,jumbo
2021-05-18,72.0,heineken regular,jumbo
2021-05-19,76.0,heineken regular,jumbo
2021-05-20,76.0,heineken regular,jumbo
2021-05-21,74.0,heineken regular,jumbo
2021-05-22,72.0,heineken regular,jumbo
2021-05-23,72.0,heineken regular,jumbo
2021-05-24,,heineken regular,jumbo
2021-05-25,74.0,heineken regular,jumbo
2021-05-26,75.0,heineken regular,jumbo
2021-05-27,77.0,heineken regular,jumbo
2021-05-28,75.0,heineken regular,jumbo
2021-05-29,73.0,heineken regular,jumbo
2021-05-30,72.0,heineken regular,jumbo
2021-05-31,74.0,heineken regular,jumbo
2021-06-01,,heineken regular,jumbo
2021-06-02,76.0,heineken regular,jumbo
2021-06-03,77.0,heineken regular,jumbo
2021-06-04,77.0,heineken regular,jumbo
2021-06-05,72.0,heineken regular,jumbo
2021-06-06,72.0,heineken regular,jumbo
2021-06-07,71.0,heineken regular,jumbo
2021-06-08,75.0,heineken regular,jumbo
2021-06-09,76.0,heineken regular,jumbo
2021-06-10,76.0,heineken regular,jumbo
2021-06-11,75.0,heineken regular,jumbo
2021-06-12,74.0,heineken regular,jumbo
2021-06-13,72.0,heineken regular,jumbo
2021-06-14,72.0,heineken regular,jumbo
2021-06-15,76.0,heineken regular,jumbo
2021-06-16,,heineken regular,jumbo
2021-06-17,,heineken regular,jumbo
2021-06-18,78.0,heineken regular,jumbo
2021-06-19,73.0,heineken regular,jumbo
2021-06-20,,heineken regular,jumbo
2021-06-21,72.0,heineken regular,jumbo
2021-06-22,74.0,heineken regular,jumbo
2021-06-23,77.0,heineken regular,jumbo
2021-06-24,77.0,heineken regular,jumbo
2021-06-25,,heineken regular,jumbo
2021-06-26,73.0,heineken regular,jumbo
2021-06-27,71.0,heineken regular,jumbo
2021-06-28,73.0,heineken regular,jumbo
2021-06-29,,heineken regular,jumbo
2021-06-30,77.0,heineken regular,jumbo
2021-07-01,76.0,heineken regular,jumbo
2021-07-02,76.0,heineken regular,jumbo
2021-07-03,73.0,heineken regular,jumbo
2021-07-04,73.0,heineken regular,jumbo
2021-07-05,72.0,heineken regular,jumbo
2021-07-06,74.0,heineken regular,jumbo
2021-07-07,76.0,heineken regular,jumbo
2021-07-08,76.0,heineken regular,jumbo
2021-07-09,76.0,heineken regular,jumbo
2021-07-10,,heineken regular,jumbo
2021-07-11,,heineken regular,jumbo
2021-07-12,73.0,heineken regular,jumbo
2021-07-13,74.0,heineken regular,jumbo
2021-07-14,76.0,heineken regular,jumbo
2021-07-15,76.0,heineken regular,jumbo
2021-07-16,76.0,heineken regular,jumbo
2021-07-17,74.0,heineken regular,jumbo
2021-07-18,73.0,heineken regular,jumbo
2021-07-19,,heineken regular,jumbo
2021-07-20,75.0,heineken regular,jumbo
2021-07-21,76.0,heineken regular,jumbo
2021-07-22,76.0,heineken regular,jumbo
2021-07-23,77.0,heineken regular,jumbo
2021-07-24,75.0,heineken regular,jumbo
2021-07-25,72.0,heineken regular,jumbo
2021-07-26,72.0,heineken regular,jumbo
2021-07-27,,heineken regular,jumbo
2021-07-28,76.0,heineken regular,jumbo
2021-07-29,78.0,heineken regular,jumbo
2021-07-30,,heineken regular,jumbo
2021-07-31,75.0,heineken regular,jumbo
2021-08-01,74.0,heineken regular,jumbo
2021-08-02,74.0,heineken regular,jumbo
2021-08-03,75.0,heineken regular,jumbo
2021-08-04,77.0,heineken regular,jumbo
2021-08-05,76.0,heineken regular,jumbo
2021-08-06,74.0,heineken regular,jumbo
2021-08-07,73.0,heineken regular,jumbo
2021-08-08,74.0,heineken regular,jumbo
2021-08-09,72.0,heineken regular,jumbo
2021-08-10,74.0,heineken regular,jumbo
2021-08-11,77.0,heineken regular,jumbo
2021-08-12,76.0,heineken regular,jumbo
2021-08-13,,heineken regular,jumbo
2021-08-14,75.0,heineken regular,jumbo
2021-08-15,73.0,heineken regular,jumbo
2021-08-16,73.0,heineken regular,jumbo
2021-08-17,74.0,heineken regular,jumbo
2021-08-18,76.0,heineken regular,jumbo
2021-08-19,77.0,heineken regular,jumbo
2021-08-20,76.0,heineken regular,jumbo
2021-08-21,74.0,heineken regular,jumbo
2021-08-22,73.0,heineken regular,jumbo
2021-08-23,73.0,heineken regular,jumbo
2021-08-24,75.0,heineken regular,jumbo
2021-08-25,75.0,heineken regular,jumbo
2021-08-26,77.0,heineken regular,jumbo
2021-08-27,76.0,heineken regular,jumbo
2021-08-28,73.0,heineken regular,jumbo
2021-08-29,71.0,heineken regular,jumbo
2021-08-30,72.0,heineken regular,jumbo
2021-08-31,73.0,heineken regular,jumbo
2021-09-01,76.0,heineken regular,jumbo
2021-09-02,76.0,heineken regular,jumbo
2021-09-03,74.0,heineken regular,jumbo
2021-09-04,73.0,heineken regular,jumbo
2021-09-05,73.0,heineken regular,jumbo
2021-09-06,73.0,heineken regular,jumbo
2021-09-07,75.0,heineken regular,jumbo
2021-09-08,75.0,heineken regular,jumbo
2021-09-09,75.0,heineken regular,jumbo
2021-09-10,74.0,heineken regular,jumbo
2021-09-11,73.0,heineken regular,jumbo
2021-09-12,74.0,heineken regular,jumbo
2021-09-13,73.0,heineken regular,jumbo
2021-09-14,75.0,heineken regular,jumbo
2021-09-15,76.0,heineken regular,jumbo
2021-09-16,74.0,heineken regular,jumbo
2021-09-17,74.0,heineken regular,jumbo
2021-09-18,72.0,heineken regular,jumbo
2021-09-19,,heineken regular,jumbo
2021-09-20,74.0,heineken regular,jumbo
2021-09-21,73.0,heineken regular,jumbo
2021-09-22,75.0,heineken regular,jumbo
2021-09-23,76.0,heineken regular,jumbo
2021-09-24,74.0,heineken regular,jumbo
2021-09-25,72.0,heineken regular,jumbo
2021-09-26,71.0,heineken regular,jumbo
2021-09-27,73.0,heineken regular,jumbo
2021-09-28,,heineken regular,jumbo
2021-09-29,76.0,heineken regular,jumbo
2021-09-30,,heineken regular,jumbo
2021-10-01,75.0,heineken regular,jumbo
2021-10-02,,heineken regular,jumbo
2021-10-03,70.0,heineken regular,jumbo
2021-10-04,71.0,heineken regular,jumbo
2021-10-05,73.0,heineken regular,jumbo
2021-10-06,73.0,heineken regular,jumbo
2021-10-07,,heineken regular,jumbo
2021-10-08,74.0,heineken regular,jumbo
2021-10-09,,heineken regular,jumbo
2021-10-10,70.0,heineken regular,jumbo
2021-10-11,71.0,heineken regular,jumbo
2021-10-12,73.0,heineken regular,jumbo
2021-10-13,76.0,heineken regular,jumbo
2021-10-14,73.0,heineken regular,jumbo
2021-10-15,75.0,heineken regular,jumbo
2021-10-16,,heineken regular,jumbo
2021-10-17,70.0,heineken regular,jumbo
2021-10-18,70.0,heineken regular,jumbo
2021-10-19,73.0,heineken regular,jumbo
2021-10-20,74.0,heineken regular,jumbo
2021-10-21,75.0,heineken regular,jumbo
2021-10-22,74.0,heineken regular,jumbo
2021-10-23,71.0,heineken regular,jumbo
2021-10-24,71.0,heineken regular,jumbo
2021-10-25,71.0,heineken regular,jumbo
2021-10-26,73.0,heineken regular,jumbo
2021-10-27,76.0,heineken regular,jumbo
2021-10-28,76.0,heineken regular,jumbo
2021-10-29,73.0,heineken regular,jumbo
2021-10-30,71.0,heineken regular,jumbo
2021-10-31,73.0,heineken regular,jumbo
2021-11-01,71.0,heineken regular,jumbo
2021-11-02,73.0,heineken regular,jumbo
2021-11-03,73.0,heineken regular,jumbo
2021-11-04,75.0,heineken regular,jumbo
2021-11-05,72.0,heineken regular,jumbo
2021-11-06,71.0,heineken regular,jumbo
2021-11-07,,heineken regular,jumbo
2021-11-08,,heineken regular,jumbo
2021-11-09,345.0,heineken regular,jumbo
2021-11-10,72.0,heineken regular,jumbo
2021-11-11,73.0,heineken regular,jumbo
2021-11-12,73.0,heineken regular,jumbo
2021-11-13,70.0,heineken regular,jumbo
2021-11-14,,heineken regular,jumbo
2021-11-15,69.0,heineken regular,jumbo
2021-11-16,70.0,heineken regular,jumbo
2021-11-17,74.0,heineken regular,jumbo
2021-11-18,73.0,heineken regular,jumbo
2021-11-19,73.0,heineken regular,jumbo
2021-11-20,72.0,heineken regular,jumbo
2021-11-21,69.0,heineken regular,jumbo
2021-11-22,70.0,heineken regular,jumbo
2021-11-23,71.0,heineken regular,jumbo
2021-11-24,72.0,heineken regular,jumbo
2021-11-25,73.0,heineken regular,jumbo
2021-11-26,72.0,heineken regular,jumbo
2021-11-27,72.0,heineken regular,jumbo
2021-11-28,71.0,heineken regular,jumbo
2021-11-29,69.0,heineken regular,jumbo
2021-11-30,71.0,heineken regular,jumbo
2021-12-01,74.0,heineken regular,jumbo
2021-12-02,75.0,heineken regular,jumbo
2021-12-03,70.0,heineken regular,jumbo
2021-12-04,72.0,heineken regular,jumbo
2021-12-05,69.0,heineken regular,jumbo
2021-12-06,72.0,heineken regular,jumbo
2021-12-07,71.0,heineken regular,jumbo
2021-12-08,72.0,heineken regular,jumbo
2021-12-09,74.0,heineken regular,jumbo
2021-12-10,74.0,heineken regular,jumbo
2021-12-11,71.0,heineken regular,jumbo
2021-12-12,67.0,heineken regular,jumbo
2021-12-13,71.0,heineken regular,jumbo
2021-12-14,70.0,heineken regular,jumbo
2021-12-15,72.0,heineken regular,jumbo
2021-12-16,72.0,heineken regular,jumbo
2021-12-17,,heineken regular,jumbo
2021-12-18,69.0,heineken regular,jumbo
2021-12-19,69.0,heineken regular,jumbo
2021-12-20,69.0,heineken regular,jumbo
2021-12-21,71.0,heineken regular,jumbo
2021-12-22,73.0,heineken regular,jumbo
2021-12-23,72.0,heineken regular,jumbo
2021-12-24,72.0,heineken regular,jumbo
2021-12-25,72.0,heineken regular,jumbo
2021-12-26,70.0,heineken regular,jumbo
2021-12-27,70.0,heineken regular,jumbo
2021-12-28,72.0,heineken regular,jumbo
2021-12-29,74.0,heineken regular,jumbo
2021-12-30,75.0,heineken regular,jumbo
2019-01-01,68.0,heineken regular,dirk
2019-01-02,70.0,heineken regular,dirk
2019-01-03,65.0,heineken regular,dirk
2019-01-04,65.0,heineken regular,dirk
2019-01-05,63.0,heineken regular,dirk
2019-01-06,71.0,heineken regular,dirk
2019-01-07,,heineken regular,dirk
2019-01-08,72.0,heineken regular,dirk
2019-01-09,70.0,heineken regular,dirk
2019-01-10,71.0,heineken regular,dirk
2019-01-11,66.0,heineken regular,dirk
2019-01-12,71.0,heineken regular,dirk
2019-01-13,,heineken regular,dirk
2019-01-14,66.0,heineken regular,dirk
2019-01-15,,heineken regular,dirk
2019-01-16,,heineken regular,dirk
2019-01-17,70.0,heineken regular,dirk
2019-01-18,,heineken regular,dirk
2019-01-19,67.0,heineken regular,dirk
2019-01-20,,heineken regular,dirk
2019-01-21,70.0,heineken regular,dirk
2019-01-22,67.0,heineken regular,dirk
2019-01-23,68.0,heineken regular,dirk
2019-01-24,70.0,heineken regular,dirk
2019-01-25,65.0,heineken regular,dirk
2019-01-26,,heineken regular,dirk
2019-01-27,,heineken regular,dirk
2019-01-28,70.0,heineken regular,dirk
2019-01-29,68.0,heineken regular,dirk
2019-01-30,67.0,heineken regular,dirk
2019-01-31,72.0,heineken regular,dirk
2019-02-01,68.0,heineken regular,dirk
2019-02-02,,heineken regular,dirk
2019-02-03,68.0,heineken regular,dirk
2019-02-04,67.0,heineken regular,dirk
2019-02-05,67.0,heineken regular,dirk
2019-02-06,70.0,heineken regular,dirk
2019-02-07,,heineken regular,dirk
2019-02-08,,heineken regular,dirk
2019-02-09,67.0,heineken regular,dirk
2019-02-10,66.0,heineken regular,dirk
2019-02-11,,heineken regular,dirk
2019-02-12,69.0,heineken regular,dirk
2019-02-13,69.0,heineken regular,dirk
2019-02-14,69.0,heineken regular,dirk
2019-02-15,70.0,heineken regular,dirk
2019-02-16,72.0,heineken regular,dirk
2019-02-17,70.0,heineken regular,dirk
2019-02-18,62.0,heineken regular,dirk
2019-02-19,71.0,heineken regular,dirk
2019-02-20,66.0,heineken regular,dirk
2019-02-21,66.0,heineken regular,dirk
2019-02-22,70.0,heineken regular,dirk
2019-02-23,66.0,heineken regular,dirk
2019-02-24,71.0,heineken regular,dirk
2019-02-25,70.0,heineken regular,dirk
2019-02-26,67.0,heineken regular,dirk
2019-02-27,67.0,heineken regular,dirk
2019-02-28,71.0,heineken regular,dirk
2019-03-01,72.0,heineken regular,dirk
2019-03-02,,heineken regular,dirk
2019-03-03,72.0,heineken regular,dirk
2019-03-04,70.0,heineken regular,dirk
2019-03-05,71.0,heineken regular,dirk
2019-03-06,70.0,heineken regular,dirk
2019-03-07,71.0,heineken regular,dirk
2019-03-08,70.0,heineken regular,dirk
2019-03-09,65.0,heineken regular,dirk
2019-03-10,74.0,heineken regular,dirk
2019-03-11,,heineken regular,dirk
2019-03-12,,heineken regular,dirk
2019-03-13,73.0,heineken regular,dirk
2019-03-14,71.0,heineken regular,dirk
2019-03-15,71.0,heineken regular,dirk
2019-03-16,70.0,heineken regular,dirk
2019-03-17,67.0,heineken regular,dirk
2019-03-18,72.0,heineken regular,dirk
2019-03-19,71.0,heineken regular,dirk
2019-03-20,70.0,heineken regular,dirk
2019-03-21,73.0,heineken regular,dirk
2019-03-22,72.0,heineken regular,dirk
2019-03-23,68.0,heineken regular,dirk
2019-03-24,70.0,heineken regular,dirk
2019-03-25,70.0,heineken regular,dirk
2019-03-26,71.0,heineken regular,dirk
2019-03-27,,heineken regular,dirk
2019-03-28,73.0,heineken regular,dirk
2019-03-29,69.0,heineken regular,dirk
2019-03-30,70.0,heineken regular,dirk
2019-03-31,68.0,heineken regular,dirk
2019-04-01,71.0,heineken regular,dirk
2019-04-02,68.0,heineken regular,dirk
2019-04-03,67.0,heineken regular,dirk
2019-04-04,71.0,heineken regular,dirk
2019-04-05,77.0,heineken regular,dirk
2019-04-06,73.0,heineken regular,dirk
2019-04-07,70.0,heineken regular,dirk
2019-04-08,76.0,heineken regular,dirk
2019-04-09,71.0,heineken regular,dirk
2019-04-10,72.0,heineken regular,dirk
2019-04-11,74.0,heineken regular,dirk
2019-04-12,,heineken regular,dirk
2019-04-13,71.0,heineken regular,dirk
2019-04-14,70.0,heineken regular,dirk
2019-04-15,71.0,heineken regular,dirk
2019-04-16,74.0,heineken regular,dirk
2019-04-17,70.0,heineken regular,dirk
2019-04-18,72.0,heineken regular,dirk
2019-04-19,75.0,heineken regular,dirk
2019-04-20,77.0,heineken regular,dirk
2019-04-21,67.0,heineken regular,dirk
2019-04-22,72.0,heineken regular,dirk
2019-04-23,75.0,heineken regular,dirk
2019-04-24,73.0,heineken regular,dirk
2019-04-25,72.0,heineken regular,dirk
2019-04-26,75.0,heineken regular,dirk
2019-04-27,71.0,heineken regular,dirk
2019-04-28,70.0,heineken regular,dirk
2019-04-29,71.0,heineken regular,dirk
2019-04-30,70.0,heineken regular,dirk
2019-05-01,69.0,heineken regular,dirk
2019-05-02,76.0,heineken regular,dirk
2019-05-03,,heineken regular,dirk
2019-05-04,,heineken regular,dirk
2019-05-05,71.0,heineken regular,dirk
2019-05-06,73.0,heineken regular,dirk
2019-05-07,,heineken regular,dirk
2019-05-08,70.0,heineken regular,dirk
2019-05-09,72.0,heineken regular,dirk
2019-05-10,,heineken regular,dirk
2019-05-11,72.0,heineken regular,dirk
2019-05-12,69.0,heineken regular,dirk
2019-05-13,,heineken regular,dirk
2019-05-14,75.0,heineken regular,dirk
2019-05-15,,heineken regular,dirk
2019-05-16,77.0,heineken regular,dirk
2019-05-17,,heineken regular,dirk
2019-05-18,71.0,heineken regular,dirk
2019-05-19,72.0,heineken regular,dirk
2019-05-20,73.0,heineken regular,dirk
2019-05-21,74.0,heineken regular,dirk
2019-05-22,75.0,heineken regular,dirk
2019-05-23,77.0,heineken regular,dirk
2019-05-24,76.0,heineken regular,dirk
2019-05-25,72.0,heineken regular,dirk
2019-05-26,72.0,heineken regular,dirk
2019-05-27,71.0,heineken regular,dirk
2019-05-28,73.0,heineken regular,dirk
2019-05-29,75.0,heineken regular,dirk
2019-05-30,70.0,heineken regular,dirk
2019-05-31,74.0,heineken regular,dirk
2019-06-01,,heineken regular,dirk
2019-06-02,72.0,heineken regular,dirk
2019-06-03,71.0,heineken regular,dirk
2019-06-04,73.0,heineken regular,dirk
2019-06-05,73.0,heineken regular,dirk
2019-06-06,75.0,heineken regular,dirk
2019-06-07,70.0,heineken regular,dirk
2019-06-08,73.0,heineken regular,dirk
2019-06-09,,heineken regular,dirk
2019-06-10,72.0,heineken regular,dirk
2019-06-11,72.0,heineken regular,dirk
2019-06-12,76.0,heineken regular,dirk
2019-06-13,80.0,heineken regular,dirk
2019-06-14,76.0,heineken regular,dirk
2019-06-15,75.0,heineken regular,dirk
2019-06-16,73.0,heineken regular,dirk
2019-06-17,75.0,heineken regular,dirk
2019-06-18,76.0,heineken regular,dirk
2019-06-19,73.0,heineken regular,dirk
2019-06-20,76.0,heineken regular,dirk
2019-06-21,77.0,heineken regular,dirk
2019-06-22,73.0,heineken regular,dirk
2019-06-23,74.0,heineken regular,dirk
2019-06-24,76.0,heineken regular,dirk
2019-06-25,76.0,heineken regular,dirk
2019-06-26,75.0,heineken regular,dirk
2019-06-27,80.0,heineken regular,dirk
2019-06-28,77.0,heineken regular,dirk
2019-06-29,74.0,heineken regular,dirk
2019-06-30,70.0,heineken regular,dirk
2019-07-01,73.0,heineken regular,dirk
2019-07-02,75.0,heineken regular,dirk
2019-07-03,,heineken regular,dirk
2019-07-04,76.0,heineken regular,dirk
2019-07-05,78.0,heineken regular,dirk
2019-07-06,76.0,heineken regular,dirk
2019-07-07,76.0,heineken regular,dirk
2019-07-08,71.0,heineken regular,dirk
2019-07-09,75.0,heineken regular,dirk
2019-07-10,78.0,heineken regular,dirk
2019-07-11,74.0,heineken regular,dirk
2019-07-12,79.0,heineken regular,dirk
2019-07-13,72.0,heineken regular,dirk
2019-07-14,72.0,heineken regular,dirk
2019-07-15,77.0,heineken regular,dirk
2019-07-16,,heineken regular,dirk
2019-07-17,77.0,heineken regular,dirk
2019-07-18,,heineken regular,dirk
2019-07-19,73.0,heineken regular,dirk
2019-07-20,,heineken regular,dirk
2019-07-21,73.0,heineken regular,dirk
2019-07-22,75.0,heineken regular,dirk
2019-07-23,74.0,heineken regular,dirk
2019-07-24,75.0,heineken regular,dirk
2019-07-25,73.0,heineken regular,dirk
2019-07-26,75.0,heineken regular,dirk
2019-07-27,69.0,heineken regular,dirk
2019-07-28,75.0,heineken regular,dirk
2019-07-29,74.0,heineken regular,dirk
2019-07-30,77.0,heineken regular,dirk
2019-07-31,78.0,heineken regular,dirk
2019-08-01,,heineken regular,dirk
2019-08-02,76.0,heineken regular,dirk
2019-08-03,72.0,heineken regular,dirk
2019-08-04,72.0,heineken regular,dirk
2019-08-05,75.0,heineken regular,dirk
2019-08-06,75.0,heineken regular,dirk
2019-08-07,76.0,heineken regular,dirk
2019-08-08,75.0,heineken regular,dirk
2019-08-09,75.0,heineken regular,dirk
2019-08-10,71.0,heineken regular,dirk
2019-08-11,72.0,heineken regular,dirk
2019-08-12,74.0,heineken regular,dirk
2019-08-13,72.0,heineken regular,dirk
2019-08-14,73.0,heineken regular,dirk
2019-08-15,76.0,heineken regular,dirk
2019-08-16,,heineken regular,dirk
2019-08-17,72.0,heineken regular,dirk
2019-08-18,73.0,heineken regular,dirk
2019-08-19,76.0,heineken regular,dirk
2019-08-20,72.0,heineken regular,dirk
2019-08-21,71.0,heineken regular,dirk
2019-08-22,75.0,heineken regular,dirk
2019-08-23,72.0,heineken regular,dirk
2019-08-24,72.0,heineken regular,dirk
2019-08-25,71.0,heineken regular,dirk
2019-08-26,71.0,heineken regular,dirk
2019-08-27,73.0,heineken regular,dirk
2019-08-28,75.0,heineken regular,dirk
2019-08-29,72.0,heineken regular,dirk
2019-08-30,76.0,heineken regular,dirk
2019-08-31,76.0,heineken regular,dirk
2019-09-01,72.0,heineken regular,dirk
2019-09-02,73.0,heineken regular,dirk
2019-09-03,76.0,heineken regular,dirk
2019-09-04,71.0,heineken regular,dirk
2019-09-05,72.0,heineken regular,dirk
2019-09-06,73.0,heineken regular,dirk
2019-09-07,72.0,heineken regular,dirk
2019-09-08,73.0,heineken regular,dirk
2019-09-09,73.0,heineken regular,dirk
2019-09-10,69.0,heineken regular,dirk
2019-09-11,76.0,heineken regular,dirk
2019-09-12,76.0,heineken regular,dirk
2019-09-13,71.0,heineken regular,dirk
2019-09-14,73.0,heineken regular,dirk
2019-09-15,70.0,heineken regular,dirk
2019-09-16,71.0,heineken regular,dirk
2019-09-17,71.0,heineken regular,dirk
2019-09-18,76.0,heineken regular,dirk
2019-09-19,72.0,heineken regular,dirk
2019-09-20,73.0,heineken regular,dirk
2019-09-21,73.0,heineken regular,dirk
2019-09-22,70.0,heineken regular,dirk
2019-09-23,71.0,heineken regular,dirk
2019-09-24,72.0,heineken regular,dirk
2019-09-25,76.0,heineken regular,dirk
2019-09-26,71.0,heineken regular,dirk
2019-09-27,72.0,heineken regular,dirk
2019-09-28,72.0,heineken regular,dirk
2019-09-29,70.0,heineken regular,dirk
2019-09-30,74.0,heineken regular,dirk
2019-10-01,72.0,heineken regular,dirk
2019-10-02,72.0,heineken regular,dirk
2019-10-03,74.0,heineken regular,dirk
2019-10-04,75.0,heineken regular,dirk
2019-10-05,70.0,heineken regular,dirk
2019-10-06,72.0,heineken regular,dirk
2019-10-07,72.0,heineken regular,dirk
2019-10-08,72.0,heineken regular,dirk
2019-10-09,71.0,heineken regular,dirk
2019-10-10,74.0,heineken regular,dirk
2019-10-11,73.0,heineken regular,dirk
2019-10-12,69.0,heineken regular,dirk
2019-10-13,69.0,heineken regular,dirk
2019-10-14,,heineken regular,dirk
2019-10-15,14.2,heineken regular,dirk
2019-10-16,68.0,heineken regular,dirk
2019-10-17,72.0,heineken regular,dirk
2019-10-18,72.0,heineken regular,dirk
2019-10-19,72.0,heineken regular,dirk
2019-10-20,69.0,heineken regular,dirk
2019-10-21,74.0,heineken regular,dirk
2019-10-22,70.0,heineken regular,dirk
2019-10-23,72.0,heineken regular,dirk
